rebalance_date,ticker,name,market_cap,p_pre_surge,fold_id,rank_in_month
2021-01-29,130660,한전산업,147026000000.0,0.5415202985691647,2,21
2021-01-29,001340,백광산업,178999851895.0,0.5164715547057951,2,22
2021-01-29,195870,해성디에스,580550000000.0,0.5147319391904374,2,23
2021-01-29,004140,동방,188717140080.0,0.5090546579905263,2,24
2021-01-29,048530,인트론바이오,762038208000.0,0.4850442345149965,2,25
2021-01-29,001430,세아베스틸,439310957750.0,0.4827662146889667,2,26
2021-01-29,114810,아이원스,150468726600.0,0.45050638317103237,2,27
2021-01-29,008730,율촌화학,553040000000.0,0.44702228144217615,2,28
2021-01-29,061970,엘비세미콘,599848910400.0,0.439042132480165,2,29
2021-01-29,071970,STX중공업,102543003240.0,0.42515744786147436,2,30
2021-02-26,298050,효성첨단소재,1310384790000.0,0.8523896096243562,2,1
2021-02-26,036930,주성엔지니어링,489729501800.0,0.8380677784137465,2,2
2021-02-26,298020,효성티앤씨,1778677302000.0,0.7402221003490068,2,3
2021-02-26,052690,한전기술,668850000000.0,0.7396074555318519,2,4
2021-02-26,002710,TCC스틸,106950000000.0,0.7353820295940541,2,5
2021-02-26,001530,DI동일,406825485000.0,0.7070470078520144,2,6
2021-02-26,048410,현대바이오,1964598471900.0,0.6855429245492516,2,7
2021-02-26,298000,효성화학,722563539000.0,0.6787318335367161,2,8
2021-02-26,047040,대우건설,2439704885060.0,0.6475209779951846,2,9
2021-02-26,020150,일진머티리얼즈,3223147366500.0,0.6079096015719121,2,10
2021-02-26,001440,대한전선,840200021829.0,0.6066830281329765,2,11
2021-02-26,041510,에스엠,704747655050.0,0.5482168172637996,2,12
2021-02-26,001570,금양,207026234500.0,0.5223626218028377,2,13
2021-02-26,004140,동방,411687613350.0,0.5121845292352791,2,14
2021-02-26,307950,현대오토에버,2730000000000.0,0.5096392660836133,2,15
2021-02-26,130660,한전산업,154198000000.0,0.507586557040852,2,16
2021-02-26,036580,팜스코,264441189600.0,0.5019619815687734,2,17
2021-02-26,011780,금호석유,6428682801000.0,0.4857156751174154,2,18
2021-02-26,033160,엠케이전자,247517270150.0,0.4703836251739726,2,19
2021-02-26,281740,레이크머티리얼즈,241231111160.0,0.46886461660710677,2,20
2021-02-26,094480,갤럭시아머니트리,176141972620.0,0.4570268168480211,2,21
2021-02-26,005420,코스모화학,319857606250.0,0.45483710210494477,2,22
2021-02-26,027710,팜스토리,183280307000.0,0.45247601546389526,2,23
2021-02-26,166090,하나머티리얼즈,712484566200.0,0.43112894054593975,2,24
2021-02-26,077360,덕산하이메탈,307835688550.0,0.4004423147859365,2,25
2021-02-26,001340,백광산업,161481673165.0,0.39660947396931867,2,26
2021-02-26,043650,국순당,131258534400.0,0.3911843537971312,2,27
2021-02-26,009070,KCTC,216600000000.0,0.3881267356413464,2,28
2021-02-26,195870,해성디에스,562700000000.0,0.373807389132468,2,29
2021-02-26,007160,사조산업,186250000000.0,0.37037393118838197,2,30
2021-03-31,298050,효성첨단소재,1704620214000.0,0.805853590483816,2,1
2021-03-31,014530,극동유화,212354767800.0,0.7351357256499788,2,2
2021-03-31,094480,갤럭시아머니트리,326392252160.0,0.6780197919040112,2,3
2021-03-31,298000,효성화학,985748934000.0,0.6466869327972384,2,4
2021-03-31,005870,휴니드,121538889150.0,0.5994685809893918,2,5
2021-03-31,027710,팜스토리,229518196000.0,0.5348371373371591,2,6
2021-03-31,001440,대한전선,993508690440.0,0.519431219332948,2,7
2021-03-31,020150,일진머티리얼즈,3130925696500.0,0.4967891576773892,2,8
2021-03-31,215200,메가스터디교육,700061958000.0,0.4568457207785159,2,9
2021-03-31,033160,엠케이전자,245336501250.0,0.4541017325057159,2,10
2021-03-31,083650,비에이치아이,108420000000.0,0.452752768812422,2,11
2021-03-31,036930,주성엔지니어링,540391174400.0,0.4523761275291955,2,12
2021-03-31,000490,대동공업,238468510500.0,0.44559918673004095,2,13
2021-03-31,298020,효성티앤씨,2479761786000.0,0.43998942839145105,2,14
2021-03-31,004540,깨끗한나라,289360184610.0,0.4251977871353394,2,15
2021-03-31,071970,STX중공업,123533825480.0,0.41324288801574344,2,16
2021-03-31,001570,금양,205604981600.0,0.40850899911005656,2,17
2021-03-31,003530,한화투자증권,911828043750.0,0.4041302039185819,2,18
2021-03-31,052690,한전기술,858039000000.0,0.3972209389768949,2,19
2021-03-31,004100,태양금속,59270500000.0,0.3414780809358449,2,20
2021-03-31,086890,이수앱지스,460538738850.0,0.33818947738774513,2,21
2021-03-31,058630,엠게임,180585423480.0,0.3321241234592811,2,22
2021-03-31,003010,혜인,95726984910.0,0.32544263785676053,2,23
2021-03-31,035150,백산,239580000000.0,0.31175362721292016,2,24
2021-03-31,011780,금호석유,8073938115000.0,0.2962066835206717,2,25
2021-03-31,033500,동성화인텍,380785432050.0,0.27745736219465406,2,26
2021-03-31,009070,KCTC,192900000000.0,0.27673207453665544,2,27
2021-03-31,077970,STX엔진,183611053920.0,0.27258085095697543,2,28
2021-03-31,048530,인트론바이오,863617822200.0,0.2609241351239748,2,29
2021-03-31,044450,KSS해운,253885386000.0,0.25859410508892045,2,30
2021-04-30,094480,갤럭시아머니트리,283631728740.0,0.762607142245554,2,1
2021-04-30,298050,효성첨단소재,1715820084000.0,0.7563231441921328,2,2
2021-04-30,298000,효성화학,1292001030000.0,0.6884108272508589,2,3
2021-04-30,077970,STX엔진,356638012000.0,0.6881446836620607,2,4
2021-04-30,036930,주성엔지니어링,644126980200.0,0.6611200195407779,2,5
2021-04-30,052690,한전기술,1467648000000.0,0.6469297061970679,2,6
2021-04-30,014530,극동유화,186202702800.0,0.6409454730166914,2,7
2021-04-30,067310,하나마이크론,463012245500.0,0.6334678861926208,2,8
2021-04-30,035150,백산,222156000000.0,0.6301826164066147,2,9
2021-04-30,000490,대동,253891847000.0,0.6188566096178848,2,10
2021-04-30,298020,효성티앤씨,3128914086000.0,0.5953798414386479,2,11
2021-04-30,001440,대한전선,980661595305.0,0.5781247451510988,2,12
2021-04-30,001570,금양,240988164480.0,0.5433905451689508,2,13
2021-04-30,027710,팜스토리,250687350000.0,0.5343392519770894,2,14
2021-04-30,039860,나노엔텍,285380882550.0,0.53397120344505,2,15
2021-04-30,084110,휴온스글로벌,891444414900.0,0.5188241940470902,2,16
2021-04-30,033160,엠케이전자,249698039050.0,0.5018537106534985,2,17
2021-04-30,166090,하나머티리얼즈,900910236600.0,0.4927318682300529,2,18
2021-04-30,003530,한화투자증권,1122084863250.0,0.45753364580347106,2,19
2021-04-30,067570,엔브이에이치코리아,164670555280.0,0.4431690377180181,2,20
2021-04-30,077360,덕산하이메탈,315787163900.0,0.41352986563992333,2,21
2021-04-30,083650,비에이치아이,114400000000.0,0.40002391439611823,2,22
2021-04-30,071970,STX중공업,238841517920.0,0.39554888455429704,2,23
2021-04-30,005070,코스모신소재,790633118000.0,0.39342258341749764,2,24
2021-04-30,011810,STX,191350949400.0,0.3898795627091712,2,25
2021-04-30,031440,신세계푸드,313283632000.0,0.3779916554412161,2,26
2021-04-30,041510,에스엠,708265530200.0,0.3526783063137801,2,27
2021-04-30,215200,메가스터디교육,685847502000.0,0.3458778974348592,2,28
2021-04-30,033500,동성화인텍,379707855600.0,0.34501035310131795,2,29
2021-04-30,005420,코스모화학,331056988450.0,0.33814334034820515,2,30
2021-05-31,082740,HSD엔진,424263959900.0,0.8505762139358837,2,1
2021-05-31,001440,대한전선,1742922573315.0,0.7904323890825787,2,2
2021-05-31,004540,깨끗한나라,240202469850.0,0.666584501375591,2,3
2021-05-31,031440,신세계푸드,394992960000.0,0.5897425586313697,2,4
2021-05-31,083650,비에이치아이,139620000000.0,0.5787873011287384,2,5
2021-05-31,052690,한전기술,2220582000000.0,0.5310507960386962,2,6
2021-05-31,089030,테크윙,517669425600.0,0.5118009349464804,2,7
2021-05-31,094480,갤럭시아머니트리,277747253040.0,0.4911450121058912,2,8
2021-05-31,014280,금강공업,235445760450.0,0.4780880207328399,2,9
2021-05-31,027710,팜스토리,235089026000.0,0.47486377399973473,2,10
2021-05-31,306200,세아제강,326174500000.0,0.43091591277515595,2,11
2021-05-31,071970,STX중공업,201398429600.0,0.4291231845948087,2,12
2021-05-31,151860,KG ETS,399600000000.0,0.41832159723912776,2,13
2021-05-31,009450,경동나비엔,853016571000.0,0.3914966123667915,2,14
2021-05-31,093520,매커스,111363703880.0,0.37649086979103297,2,15
2021-05-31,034120,SBS,814065157200.0,0.3740869913731108,2,16
2021-05-31,025550,한국선재,118074653010.0,0.3716566886070597,2,17
2021-05-31,014530,극동유화,183413149200.0,0.36309307690528225,2,18
2021-05-31,208370,셀바스헬스케어,64608080720.0,0.3617919742889351,2,19
2021-05-31,004090,한국석유,196758860000.0,0.3542582550858151,2,20
2021-05-31,041510,에스엠,1024874293700.0,0.34737397160930933,2,21
2021-05-31,260930,씨티케이코스메틱스,179683380390.0,0.34662665357554495,2,22
2021-05-31,016450,한세예스24홀딩스,376800000000.0,0.34311050562206924,2,23
2021-05-31,017810,풀무원,827215696300.0,0.33226580551131696,2,24
2021-05-31,104480,티케이케미칼,549917375700.0,0.32677651137318947,2,25
2021-05-31,047040,대우건설,3457980348160.0,0.31013916421526205,2,26
2021-05-31,033160,엠케이전자,247517270150.0,0.30779018917292367,2,27
2021-05-31,101530,해태제과식품,307182472100.0,0.30645000909711395,2,28
2021-05-31,001250,GS글로벌,233157883300.0,0.3043256206278005,2,29
2021-05-31,003160,디아이,224572077050.0,0.3035390018800439,2,30
2021-06-30,033160,엠케이전자,354374946250.0,0.7307799649327263,2,1
2021-06-30,083650,비에이치아이,150020000000.0,0.6504263034674352,2,2
2021-06-30,001440,대한전선,2629372137630.0,0.631923538502571,2,3
2021-06-30,025550,한국선재,166996549740.0,0.573177231493478,2,4
2021-06-30,004540,깨끗한나라,249140236170.0,0.496030944029812,2,5
2021-06-30,104480,티케이케미칼,699894841800.0,0.4444368136900279,2,6
2021-06-30,053700,삼보모터스,146061972160.0,0.43842513201672284,2,7
2021-06-30,082740,HSD엔진,387724480100.0,0.43169147520607304,2,8
2021-06-30,003160,디아이,253549119250.0,0.42588805904254967,2,9
2021-06-30,105550,트루윈,139777150240.0,0.42555703908643877,2,10
2021-06-30,339950,아이비김영,204507280250.0,0.40170304865109435,2,11
2021-06-30,025900,동화기업,1494887098000.0,0.3835129547772891,2,12
2021-06-30,073240,금호타이어,2303827501740.0,0.37016138223596456,2,13
2021-06-30,048550,SM C&C,312545046000.0,0.3576016810179488,2,14
2021-06-30,122870,와이지엔터테인먼트,943814092800.0,0.34751925224720476,2,15
2021-06-30,041510,에스엠,1379536258800.0,0.32040637167849045,2,16
2021-06-30,123410,코리아에프티,119994985840.0,0.3185153339813365,2,17
2021-06-30,071970,STX중공업,236004920320.0,0.3159808572923404,2,18
2021-06-30,014280,금강공업,244198390950.0,0.31581469360255937,2,19
2021-06-30,099220,SDN,155135459080.0,0.3152986662932927,2,20
2021-06-30,009450,경동나비엔,953691573000.0,0.30467216987627715,2,21
2021-06-30,023350,한국종합기술,133590000000.0,0.30411843483409073,2,22
2021-06-30,093520,매커스,116859155160.0,0.3033945662395076,2,23
2021-06-30,001340,백광산업,299605774690.0,0.3023237387318564,2,24
2021-06-30,052690,한전기술,1930110000000.0,0.27562045967018767,2,25
2021-06-30,042510,라온시큐어,210856822840.0,0.2710446810898465,2,26
2021-06-30,102460,이연제약,869331269100.0,0.2694146390661517,2,27
2021-06-30,085660,차바이오텍,1536849765000.0,0.2654168031073817,2,28
2021-06-30,092200,디아이씨,245386870390.0,0.26490121812566564,2,29
2021-06-30,226400,오스테오닉,75730338810.0,0.24881112834337574,2,30
2021-07-30,033160,엠케이전자,447057624500.0,0.8865695289731265,2,1
2021-07-30,001440,대한전선,2222547458355.0,0.6708135301720548,2,2
2021-07-30,041510,에스엠,1383131878800.0,0.653338885038954,2,3
2021-07-30,027710,팜스토리,305281484000.0,0.6480081159582617,2,4
2021-07-30,048550,SM C&C,358892553600.0,0.6040251640118846,2,5
2021-07-30,298050,효성첨단소재,2750688072000.0,0.5832052904546025,2,6
2021-07-30,014580,태경비케이,182875953000.0,0.5692391697854421,2,7
2021-07-30,014280,금강공업,244900130950.0,0.5279079502313498,2,8
2021-07-30,103590,일진전기,239910123300.0,0.5233263179798855,2,9
2021-07-30,077360,덕산하이메탈,357816390750.0,0.4992503277499594,2,10
2021-07-30,083650,비에이치아이,140400000000.0,0.4968914706370728,2,11
2021-07-30,003160,디아이,284730936400.0,0.4789414128275734,2,12
2021-07-30,005070,코스모신소재,1271171060250.0,0.4583298267840168,2,13
2021-07-30,002410,범양건영,186239865000.0,0.45265039504605575,2,14
2021-07-30,260930,씨티케이,229197853350.0,0.4460464926768003,2,15
2021-07-30,336370,솔루스첨단소재,1835385480000.0,0.44500399132298796,2,16
2021-07-30,085660,차바이오텍,1414276115850.0,0.4290051032352939,2,17
2021-07-30,105550,트루윈,139247015050.0,0.39949293837279415,2,18
2021-07-30,166090,하나머티리얼즈,1012183576200.0,0.37783334511802713,2,19
2021-07-30,058730,다스코,105298000000.0,0.3765750702581952,2,20
2021-07-30,004540,깨끗한나라,242809318360.0,0.3758071909368518,2,21
2021-07-30,001340,백광산업,314428849000.0,0.365360522581786,2,22
2021-07-30,025550,한국선재,144681298600.0,0.36156209636283815,2,23
2021-07-30,089030,테크윙,513791752000.0,0.34458479441118917,2,24
2021-07-30,007810,코리아써키트,359035415200.0,0.33809439308434713,2,25
2021-07-30,131290,티에스이,855048461700.0,0.3362394333935182,2,26
2021-07-30,006110,삼아알미늄,167200000000.0,0.3312925570499528,2,27
2021-07-30,122870,와이지엔터테인먼트,971491246300.0,0.3298540331406458,2,28
2021-07-30,051370,인터플렉스,332416476000.0,0.32627370429179603,2,29
2021-07-30,050890,쏠리드,433420224630.0,0.3177662367861294,2,30
2021-08-31,033160,엠케이전자,529926842700.0,0.7822645340772961,2,1
2021-08-31,043650,국순당,170368220160.0,0.6966268718413374,2,2
2021-08-31,025550,한국선재,211872274560.0,0.6397847508318223,2,3
2021-08-31,005420,코스모화학,516460378200.0,0.607891113182738,2,4
2021-08-31,053700,삼보모터스,130449599280.0,0.6031716225098468,2,5
2021-08-31,336370,솔루스첨단소재,1896564996000.0,0.5885585408309296,2,6
2021-08-31,002710,TCC스틸,184005000000.0,0.5796581084006083,2,7
2021-08-31,112040,위메이드,1590960000000.0,0.5526350685023883,2,8
2021-08-31,089980,상아프론테크,1114885838500.0,0.5387665288462808,2,9
2021-08-31,298050,효성첨단소재,2773087812000.0,0.5348371557985244,2,10
2021-08-31,003160,디아이,305833782350.0,0.5174084761014267,2,11
2021-08-31,048550,SM C&C,533746124400.0,0.49091284092734055,2,12
2021-08-31,041510,에스엠,1635621254100.0,0.48607487780821385,2,13
2021-08-31,018470,조일알미늄,199618697345.0,0.4826855797313721,2,14
2021-08-31,213420,덕산네오룩스,1728720864000.0,0.4731441578144318,2,15
2021-08-31,105550,트루윈,155096204380.0,0.4709189591121468,2,16
2021-08-31,004540,깨끗한나라,197375672900.0,0.4479039689556684,2,17
2021-08-31,122870,와이지엔터테인먼트,1117225781400.0,0.4454387673959088,2,18
2021-08-31,009780,엠에스씨,115456000000.0,0.4446194454228435,2,19
2021-08-31,067570,엔브이에이치코리아,153605735360.0,0.44297601216787547,2,20
2021-08-31,077360,덕산하이메탈,339641589950.0,0.437811920969455,2,21
2021-08-31,306200,세아제강,313411150000.0,0.42797392907488496,2,22
2021-08-31,025900,동화기업,1488826744900.0,0.42000585760591036,2,23
2021-08-31,115450,지트리비앤티,281715397600.0,0.3898848363381188,2,24
2021-08-31,014580,태경비케이,168256910000.0,0.38940059304641067,2,25
2021-08-31,317330,덕산테코피아,543971868800.0,0.3850623165430695,2,26
2021-08-31,007810,코리아써키트,376750978450.0,0.37932490413415315,2,27
2021-08-31,039240,경남스틸,182000000000.0,0.3773626767650364,2,28
2021-08-31,220100,퓨쳐켐,279060106950.0,0.3765136262454364,2,29
2021-08-31,000250,삼천당제약,1259072667300.0,0.3542800879743358,2,30
2021-09-30,002710,TCC스틸,206800000000.0,0.700378503654516,2,1
2021-09-30,298050,효성첨단소재,3283801884000.0,0.6292343839896584,2,2
2021-09-30,020150,일진머티리얼즈,4795526840000.0,0.6065616734066444,2,3
2021-09-30,122870,와이지엔터테인먼트,1139676604200.0,0.5712142540096596,2,4
2021-09-30,117580,대성에너지,313500000000.0,0.5605928094212731,2,5
2021-09-30,025900,동화기업,1848407695500.0,0.5560881596464912,2,6
2021-09-30,027710,팜스토리,321436891000.0,0.5541514791105707,2,7
2021-09-30,112040,위메이드,1176000000000.0,0.5375291583705081,2,8
2021-09-30,005420,코스모화학,521151618750.0,0.534668914099351,2,9
2021-09-30,336370,솔루스첨단소재,2187167697000.0,0.4968525228424198,2,10
2021-09-30,042370,비츠로테크,326190311250.0,0.49379303426854065,2,11
2021-09-30,131290,티에스이,746646457500.0,0.4842158171103265,2,12
2021-09-30,089980,상아프론테크,1062994114000.0,0.47804190651805384,2,13
2021-09-30,101360,이엔드디,392174554000.0,0.47793091616640293,2,14
2021-09-30,115450,지트리비앤티,434762704950.0,0.4704762449967218,2,15
2021-09-30,306200,세아제강,326174500000.0,0.4179396584427963,2,16
2021-09-30,006110,삼아알미늄,318450000000.0,0.4102616150079827,2,17
2021-09-30,043650,국순당,153581414400.0,0.38931100114738976,2,18
2021-09-30,082740,HSD엔진,372368330620.0,0.38040094524892154,2,19
2021-09-30,019170,신풍제약,3030741428000.0,0.3781613355085559,2,20
2021-09-30,078600,대주전자재료,1566636011600.0,0.36710977772058717,2,21
2021-09-30,108490,로보티즈,151888500000.0,0.3568210869892529,2,22
2021-09-30,007810,코리아써키트,308250800550.0,0.35257899799268905,2,23
2021-09-30,008730,율촌화학,605120000000.0,0.35169048855984353,2,24
2021-09-30,033160,엠케이전자,477588389100.0,0.34821845485626035,2,25
2021-09-30,058730,다스코,92413140720.0,0.34389437586471555,2,26
2021-09-30,053050,지에스이,86214341375.0,0.32307670560482116,2,27
2021-09-30,003090,대웅,1933220835000.0,0.3209072615440564,2,28
2021-09-30,128660,피제이메탈,131953923080.0,0.3201879152762681,2,29
2021-09-30,102940,코오롱생명과학,415980376200.0,0.3178504602900097,2,30
2021-10-29,112040,위메이드,6079458935200.0,0.8476149754403701,2,1
2021-10-29,082740,HSD엔진,431237100580.0,0.7406036192520354,2,2
2021-10-29,115450,지트리비앤티,442889110650.0,0.6883160426725098,2,3
2021-10-29,122870,와이지엔터테인먼트,1296428240700.0,0.6573229912598842,2,4
2021-10-29,068240,다원시스,1038468990300.0,0.6412599261434045,2,5
2021-10-29,336370,솔루스첨단소재,2517537083400.0,0.6260960901422976,2,6
2021-10-29,101490,에스앤에스텍,787268104900.0,0.5522381370798645,2,7
2021-10-29,041510,에스엠,1855369368200.0,0.5280385784709057,2,8
2021-10-29,020150,일진머티리얼즈,4634138917500.0,0.5241660484760358,2,9
2021-10-29,042420,네오위즈홀딩스,442843300000.0,0.5211984028939042,2,10
2021-10-29,054950,제이브이엠,194042766600.0,0.4870805313376583,2,11
2021-10-29,053050,지에스이,90712480925.0,0.4778178939669243,2,12
2021-10-29,056190,에스에프에이,1263988352000.0,0.4769321412253379,2,13
2021-10-29,131290,티에스이,664791882900.0,0.44670862935455286,2,14
2021-10-29,306200,세아제강,292138900000.0,0.4465502783083054,2,15
2021-10-29,094480,갤럭시아머니트리,321292373220.0,0.4453365541523652,2,16
2021-10-29,117580,대성에너지,264000000000.0,0.4334937229579917,2,17
2021-10-29,272290,이녹스첨단소재,832806299200.0,0.42434167881548057,2,18
2021-10-29,019170,신풍제약,2744622482000.0,0.42428301512161826,2,19
2021-10-29,006110,삼아알미늄,292050000000.0,0.4237333308099473,2,20
2021-10-29,053700,삼보모터스,121978846080.0,0.4165378762641011,2,21
2021-10-29,025900,동화기업,1704979338800.0,0.4122521526374029,2,22
2021-10-29,024910,경창산업,137186789150.0,0.4030202172409179,2,23
2021-10-29,007810,코리아써키트,372026828250.0,0.39926322381521456,2,24
2021-10-29,003160,디아이,249139569350.0,0.3982982697559688,2,25
2021-10-29,086390,유니테스트,623456717000.0,0.39480964915202893,2,26
2021-10-29,123410,코리아에프티,101480678280.0,0.3947199331780401,2,27
2021-10-29,009450,경동나비엔,976095664000.0,0.38025795109877814,2,28
2021-10-29,018000,유니슨,419981440950.0,0.3741844835602461,2,29
2021-10-29,053610,프로텍,295900000000.0,0.36420989268582976,2,30
2021-11-30,336370,솔루스첨단소재,2991678332400.0,0.8608917378200553,2,1
2021-11-30,025900,동화기업,2240310529300.0,0.8132477903881431,2,2
2021-11-30,020150,일진머티리얼즈,5925242297500.0,0.7441739378345846,2,3
2021-11-30,112040,위메이드,6564486796000.0,0.7265195347528967,2,4
2021-11-30,137400,피엔티,1087029264400.0,0.7078511939440716,2,5
2021-11-30,078600,대주전자재료,1882440108800.0,0.700039001012798,2,6
2021-11-30,007810,코리아써키트,542096235450.0,0.6388372842927234,2,7
2021-11-30,063080,게임빌,1251767441600.0,0.6316957493289999,2,8
2021-11-30,083310,엘오티베큠,236873438900.0,0.621799316595611,2,9
2021-11-30,030520,한글과컴퓨터,730911070000.0,0.6210632382292839,2,10
2021-11-30,249420,일동제약,405846009250.0,0.6104569638977048,2,11
2021-11-30,069080,웹젠,859820025400.0,0.6032775740403483,2,12
2021-11-30,131370,알서포트,462358280440.0,0.6023573866890732,2,13
2021-11-30,077360,덕산하이메탈,316923088950.0,0.5953308533251735,2,14
2021-11-30,121600,나노신소재,724668644400.0,0.5936834853812472,2,15
2021-11-30,026890,디피씨,662682982500.0,0.5765841771927448,2,16
2021-11-30,299900,위지윅스튜디오,2102425273200.0,0.5614608512346198,2,17
2021-11-30,101490,에스앤에스텍,677865725200.0,0.5591743102028242,2,18
2021-11-30,032190,다우데이타,497900000000.0,0.5500701640129092,2,19
2021-11-30,079940,가비아,161074639600.0,0.5257297455186852,2,20
2021-11-30,071970,STX중공업,115024032680.0,0.5197259573818981,2,21
2021-11-30,017960,한국카본,410153862810.0,0.5070699582439385,2,22
2021-11-30,005290,동진쎄미켐,1730097723100.0,0.5024285372986478,2,23
2021-11-30,095610,테스,507054996900.0,0.48153616974899677,2,24
2021-11-30,095340,ISC,429330190200.0,0.463276265553008,2,25
2021-11-30,141080,레고켐바이오,1186299236100.0,0.4631065832605907,2,26
2021-11-30,003090,대웅,1796587182000.0,0.45988176118353985,2,27
2021-11-30,054450,텔레칩스,191783936200.0,0.44821421889900914,2,28
2021-11-30,123410,코리아에프티,82409549440.0,0.44472260141251424,2,29
2021-11-30,103590,일진전기,171311401800.0,0.43739019522929884,2,30
2021-12-30,077360,덕산하이메탈,466865195550.0,0.9541551183040847,2,1
2021-12-30,249420,일동제약,799790376000.0,0.8446836858321032,2,2
2021-12-30,083310,엘오티베큠,306332567600.0,0.8178375419687152,2,3
2021-12-30,007810,코리아써키트,736967431200.0,0.7446064702718385,2,4
2021-12-30,036930,주성엔지니어링,1013233452000.0,0.7359375485372274,2,5
2021-12-30,112040,위메이드,5928031477200.0,0.730470976893829,2,6
2021-12-30,336370,솔루스첨단소재,2731665389400.0,0.7262355062202983,2,7
2021-12-30,003090,대웅,1805308479000.0,0.7132293326187571,2,8
2021-12-30,095340,ISC,584848640600.0,0.7082385725428154,2,9
2021-12-30,141080,레고켐바이오,1352308424400.0,0.6875164200055324,2,10
2021-12-30,005290,동진쎄미켐,2622139194000.0,0.68525428464743,2,11
2021-12-30,071970,STX중공업,134454726240.0,0.652285820652737,2,12
2021-12-30,124560,태웅로직스,171728401680.0,0.6504359765009823,2,13
2021-12-30,299900,위지윅스튜디오,1700742395800.0,0.6255341477284119,2,14
2021-12-30,137400,피엔티,996064472400.0,0.5762497494619269,2,15
2021-12-30,095500,미래나노텍,246340349430.0,0.5743250209267402,2,16
2021-12-30,101490,에스앤에스텍,789413249600.0,0.5659208288634291,2,17
2021-12-30,069080,웹젠,1020484547600.0,0.5607632669422535,2,18
2021-12-30,031980,피에스케이홀딩스,385966870500.0,0.5492603570228728,2,19
2021-12-30,060570,드림어스컴퍼니,334335900360.0,0.5458793422019574,2,20
2021-12-30,102120,어보브반도체,248800055250.0,0.526961417702882,2,21
2021-12-30,051360,토비스,143265187060.0,0.5266062680325964,2,22
2021-12-30,032190,다우데이타,578330000000.0,0.5147271988850937,2,23
2021-12-30,181710,NHN,880426125000.0,0.5128361204510274,2,24
2021-12-30,060250,NHN한국사이버결제,1093098195250.0,0.47644306294826466,2,25
2021-12-30,071280,로체시스템즈,93156312270.0,0.471297785872216,2,26
2021-12-30,077500,유니퀘스트,330849997500.0,0.46777664819187825,2,27
2021-12-30,063080,컴투스홀딩스,1566358100000.0,0.4665495317518324,2,28
2021-12-30,025820,이구산업,121561670000.0,0.44261614197298554,2,29
2021-12-30,095610,테스,588104723500.0,0.44068485499158033,2,30
2022-01-28,094170,동운아나텍,148002600520.0,0.9241500406255492,3,1
2022-01-28,214370,케어젠,683254800000.0,0.9122216805677678,3,2
2022-01-28,095340,ISC,526115608800.0,0.9077033872025198,3,3
2022-01-28,052020,에스티큐브,238492043400.0,0.9014253936305371,3,4
2022-01-28,002710,TCC스틸,223250000000.0,0.900522927204985,3,5
2022-01-28,087010,펩트론,182547649050.0,0.8950181084539666,3,6
2022-01-28,004690,삼천리,383199862500.0,0.8895386816230957,3,7
2022-01-28,058610,에스피지,268346056000.0,0.8589796432456399,3,8
2022-01-28,005070,코스모신소재,1195953837750.0,0.8023450119472814,3,9
2022-01-28,103590,일진전기,169086578400.0,0.786618206911803,3,10
2022-01-28,060280,큐렉소,270935838900.0,0.7619496142887783,3,11
2022-01-28,010060,OCI,2113054270600.0,0.7471307343387835,3,12
2022-01-28,003670,포스코케미칼,8559685810000.0,0.7389147760174428,3,13
2022-01-28,298040,효성중공업,489538770000.0,0.68174302696127,3,14
2022-01-28,247540,에코프로비엠,7524460687800.0,0.661978413195103,3,15
2022-01-28,077360,덕산하이메탈,393030067300.0,0.63901692294608,3,16
2022-01-28,253590,네오셈,125277690825.0,0.6256232951279339,3,17
2022-01-28,007660,이수페타시스,423751007300.0,0.620751100504836,3,18
2022-01-28,033500,동성화인텍,294722120800.0,0.5954438744241137,3,19
2022-01-28,179290,엠아이텍,207269309880.0,0.5715983325296835,3,20
2022-01-28,267260,현대일렉트릭,629022505750.0,0.5452310021908027,3,21
2022-01-28,083310,엘오티베큠,277836514800.0,0.5388557469794563,3,22
2022-01-28,005420,코스모화학,349644970350.0,0.5283356302520705,3,23
2022-01-28,195870,해성디에스,909500000000.0,0.5230917913492165,3,24
2022-01-28,095500,미래나노텍,209317493250.0,0.5042471947946539,3,25
2022-01-28,054450,텔레칩스,282948835450.0,0.4712879919593927,3,26
2022-01-28,061970,엘비세미콘,525415104000.0,0.4596513158114088,3,27
2022-01-28,051360,토비스,163827168400.0,0.43919948603895137,3,28
2022-01-28,025820,이구산업,113702800000.0,0.4291129298475939,3,29
2022-01-28,035900,JYP Ent.,1455397172000.0,0.42160805392687745,3,30
2022-02-28,087010,펩트론,193892418200.0,0.9051197228021128,3,1
2022-02-28,002710,TCC스틸,224660000000.0,0.8897479025972379,3,2
2022-02-28,094170,동운아나텍,133764820660.0,0.87821717558611,3,3
2022-02-28,058610,에스피지,263910584000.0,0.8745176346273,3,4
2022-02-28,214370,케어젠,631688400000.0,0.871579772224505,3,5
2022-02-28,005070,코스모신소재,1164362604300.0,0.8149839194131775,3,6
2022-02-28,010060,OCI,2504183955000.0,0.8123545455478053,3,7
2022-02-28,004690,삼천리,411585037500.0,0.794110040091893,3,8
2022-02-28,095340,ISC,548083336500.0,0.7549461026742667,3,9
2022-02-28,025820,이구산업,146475960000.0,0.7257169348884661,3,10
