rebalance_date,ticker,name,market_cap,p_pre_surge,rank_in_month
2020-02-28,010060,OCI,1174581521750.0,0.9291827368877599,12
2020-02-28,075580,세진중공업,127781157600.0,0.9252884262579817,13
2020-02-28,006650,대한유화,556400000000.0,0.9233432155310984,14
2020-02-28,005420,코스모화학,201053352500.0,0.9229129502974458,15
2020-02-28,042700,한미반도체,446002998660.0,0.912297256453093,16
2020-02-28,068760,셀트리온제약,1360287717600.0,0.8992719489415592,17
2020-02-28,278280,천보,662000000000.0,0.8972669802678007,18
2020-02-28,071970,STX중공업,62121487440.0,0.8968687516800993,19
2020-02-28,064260,다날,207834900975.0,0.8934542131486816,20
2020-02-28,033160,엠케이전자,158978052810.0,0.8934513724985805,21
2020-02-28,003090,대웅,590141097000.0,0.8889112915037588,22
2020-02-28,084370,유진테크,425092579100.0,0.8879200648916449,23
2020-02-28,064760,티씨케이,774052500000.0,0.8878306304726992,24
2020-02-28,140860,파크시스템스,264602683500.0,0.8864869359661076,25
2020-02-28,007810,코리아써키트,257466185900.0,0.8829843212499935,26
2020-02-28,067310,하나마이크론,160119363360.0,0.8791930463455048,27
2020-02-28,089970,에이피티씨,187967873550.0,0.8769311440002645,28
2020-02-28,078600,대주전자재료,244460580000.0,0.8732455121008572,29
2020-02-28,025540,한국단자,335883750000.0,0.8716174216858347,30
2020-03-31,298040,효성중공업,120286669200.0,0.9770860836463148,1
2020-03-31,068760,셀트리온제약,2723984677600.0,0.9710907406538412,2
2020-03-31,249420,일동제약,299921391000.0,0.9624069026410653,3
2020-03-31,075580,세진중공업,101112117200.0,0.9586576334831637,4
2020-03-31,112040,위메이드,337680000000.0,0.9542355600249665,5
2020-03-31,001430,세아베스틸,268965892500.0,0.9517217268668525,6
2020-03-31,267260,현대일렉트릭,235748262900.0,0.9502696434016594,7
2020-03-31,225570,넷게임즈,169860720480.0,0.9492619574255569,8
2020-03-31,005070,코스모신소재,199471121300.0,0.9440929115846994,9
2020-03-31,006650,대한유화,567450000000.0,0.9348082692057638,10
2020-03-31,285130,SK케미칼,993322101600.0,0.9325943526001129,11
2020-03-31,082740,HSD엔진,83356269260.0,0.9285775174838475,12
2020-03-31,247540,에코프로비엠,1260080715800.0,0.928266599664686,13
2020-03-31,010060,OCI,829958110800.0,0.9268563786992762,14
2020-03-31,096530,씨젠,2914599622000.0,0.9233675364144404,15
2020-03-31,307950,현대오토에버,660450000000.0,0.9083725039750477,16
2020-03-31,034020,두산중공업,864475756870.0,0.9026482840372576,17
2020-03-31,033160,엠케이전자,124739981080.0,0.9010702104411675,18
2020-03-31,011200,현대상선,981311804500.0,0.8969751678561085,19
2020-03-31,003160,디아이,75592284000.0,0.8805410907543432,20
2020-03-31,064760,티씨케이,721515000000.0,0.8795436469469535,21
2020-03-31,064260,다날,183565227780.0,0.8779954180248027,22
2020-03-31,003090,대웅,651190176000.0,0.8758354497766774,23
2020-03-31,027360,아주IB투자,130585455000.0,0.8749751252090517,24
2020-03-31,278280,천보,518000000000.0,0.8749300345047786,25
2020-03-31,025900,동화기업,264598804200.0,0.8700583245048021,26
2020-03-31,025540,한국단자,253605250000.0,0.8691275857866876,27
2020-03-31,237690,에스티팜,586731200000.0,0.8667654803877138,28
2020-03-31,033240,자화전자,105431000000.0,0.8663237801085832,29
2020-03-31,011780,금호석유,1974306376800.0,0.8637676842844585,30
2020-04-29,298040,효성중공업,167841864000.0,0.9687138087332624,1
2020-04-29,006650,대한유화,913250000000.0,0.9660209931958251,2
2020-04-29,249420,일동제약,308252540750.0,0.9593212983747489,3
2020-04-29,247540,에코프로비엠,1530384118000.0,0.9587206832170196,4
2020-04-29,267260,현대일렉트릭,297388863750.0,0.9560734797099264,5
2020-04-29,068760,셀트리온제약,2527177196600.0,0.952042430909653,6
2020-04-29,112040,위메이드,397320000000.0,0.951435777703157,7
2020-04-29,005070,코스모신소재,257382092000.0,0.9489278490617226,8
2020-04-29,001430,세아베스틸,333159085510.0,0.94377358984291,9
2020-04-29,225570,넷게임즈,225231277920.0,0.9422119051618947,10
2020-04-29,075580,세진중공업,115693750800.0,0.9382385798871232,11
2020-04-29,082740,HSD엔진,112349754220.0,0.9362509086215317,12
2020-04-29,064260,다날,261820453185.0,0.9311771015337342,13
2020-04-29,010060,OCI,952782371450.0,0.9242336479210859,14
2020-04-29,011200,HMM,1142753423950.0,0.9219134249057843,15
2020-04-29,071970,STX중공업,63823446000.0,0.9200789798764366,16
2020-04-29,027360,아주IB투자,147798992250.0,0.9129567317693804,17
2020-04-29,003160,디아이,102364551250.0,0.9080761282265315,18
2020-04-29,307950,현대오토에버,828450000000.0,0.9036306046971585,19
2020-04-29,285130,SK케미칼,912306469200.0,0.9026112947212688,20
2020-04-29,096530,씨젠,2437140458000.0,0.9018684468000988,21
2020-04-29,033160,엠케이전자,142404209170.0,0.8949976139673114,22
2020-04-29,001530,DI동일,150402149000.0,0.8942494552721624,23
2020-04-29,011780,금호석유,2327731592400.0,0.8897188775375208,24
2020-04-29,214370,케어젠,623094000000.0,0.8850776940206975,25
2020-04-29,003090,대웅,1011670452000.0,0.8832428693887595,26
2020-04-29,064760,티씨케이,840600000000.0,0.8764774450134795,27
2020-04-29,086520,에코프로,446221858200.0,0.8723355321749737,28
2020-04-29,100790,미래에셋벤처투자,138692481345.0,0.8717181636732328,29
2020-04-29,278280,천보,670000000000.0,0.8651677137642664,30
2020-05-29,298040,효성중공업,160848453000.0,0.9690145699535339,1
2020-05-29,001440,대한전선,660340689939.0,0.9539927199825958,2
2020-05-29,285130,SK케미칼,1079034292400.0,0.9532836705019987,3
2020-05-29,278280,천보,938000000000.0,0.9470677965373896,4
2020-05-29,249420,일동제약,328485333000.0,0.9467021482758702,5
2020-05-29,011200,HMM,1495709121375.0,0.9451863528894061,6
2020-05-29,005070,코스모신소재,339276394000.0,0.9437024280203121,7
2020-05-29,196170,알테오젠,3382821115000.0,0.9362697143303705,8
2020-05-29,077970,STX엔진,147947252720.0,0.9334998725574317,9
2020-05-29,068760,셀트리온제약,3283482826400.0,0.9324830578039921,10
2020-05-29,006650,대한유화,845000000000.0,0.9319805540435266,11
2020-05-29,090710,휴림로봇,68266396368.0,0.9281335963506989,12
2020-05-29,033160,엠케이전자,167919205300.0,0.9240579835086441,13
2020-05-29,027360,아주IB투자,158483256750.0,0.9223860641173935,14
2020-05-29,267260,현대일렉트릭,298109806450.0,0.9200458723230275,15
2020-05-29,112040,위메이드,525840000000.0,0.9134512556588952,16
2020-05-29,075580,세진중공업,135071974400.0,0.9120450463987879,17
2020-05-29,001530,DI동일,159031780500.0,0.908720385519515,18
2020-05-29,011780,금호석유,2160159291900.0,0.9061876529566616,19
2020-05-29,247540,에코프로비엠,2513603503400.0,0.900282427353851,20
2020-05-29,003090,대웅,1002949155000.0,0.8942789122011264,21
2020-05-29,001430,세아베스틸,348579796680.0,0.8918802360283172,22
2020-05-29,003160,디아이,117955459825.0,0.8888565946298184,23
2020-05-29,100790,미래에셋벤처투자,149502674750.0,0.888510671377266,24
2020-05-29,127120,디엔에이링크,73857430870.0,0.885068942009006,25
2020-05-29,036930,주성엔지니어링,260545744800.0,0.8806776812336864,26
2020-05-29,036580,팜스코,280968763950.0,0.8800612157100193,27
2020-05-29,010060,OCI,939665217400.0,0.8791079278926933,28
2020-05-29,077360,덕산하이메탈,170161572490.0,0.8751092607974618,29
2020-05-29,195870,해성디에스,269450000000.0,0.8701235850941874,30
2020-06-30,298050,효성첨단소재,510714072000.0,0.9848471837218802,1
2020-06-30,298040,효성중공업,269479437200.0,0.98322034375933,2
2020-06-30,011200,HMM,1483047033575.0,0.955965540641153,3
2020-06-30,001440,대한전선,572980443021.0,0.9515864168138316,4
2020-06-30,249420,일동제약,355859110750.0,0.9488134142799588,5
2020-06-30,005070,코스모신소재,362674766000.0,0.947188229662321,6
2020-06-30,001530,DI동일,165442363900.0,0.9450584004640299,7
2020-06-30,112040,위메이드,689640000000.0,0.9444447698863306,8
2020-06-30,075580,세진중공업,239445772800.0,0.9427916379850304,9
2020-06-30,278280,천보,913000000000.0,0.9415829483450995,10
2020-06-30,285130,SK케미칼,1508769386000.0,0.940057109490605,11
2020-06-30,090710,휴림로봇,64695283176.0,0.9393811020035577,12
2020-06-30,033160,엠케이전자,165520359510.0,0.9301525073892761,13
2020-06-30,086520,에코프로,650556124950.0,0.9299521875242656,14
2020-06-30,077970,STX엔진,138973780160.0,0.9269055657912447,15
2020-06-30,196170,알테오젠,3729920675000.0,0.9264969860620532,16
2020-06-30,048410,현대바이오,475885370250.0,0.9251886569001175,17
2020-06-30,247540,에코프로비엠,2526182003000.0,0.9211057180280076,18
2020-06-30,068760,셀트리온제약,4543881904800.0,0.9204254658837987,19
2020-06-30,036930,주성엔지니어링,270195587200.0,0.9160905696145453,20
2020-06-30,267260,현대일렉트릭,285493309200.0,0.9121992923438874,21
2020-06-30,298020,효성티앤씨,484700384000.0,0.912091619045751,22
2020-06-30,011780,금호석유,2269842979500.0,0.910837681316024,23
2020-06-30,027360,아주IB투자,156108975750.0,0.9051610694045341,24
2020-06-30,025900,동화기업,674625958800.0,0.9049455937319973,25
2020-06-30,036580,팜스코,221102216860.0,0.8950686310260053,26
2020-06-30,006650,대한유화,734500000000.0,0.8943775734347765,27
2020-06-30,001430,세아베스틸,364000507850.0,0.8931405818956758,28
2020-06-30,034020,두산중공업,1223935661630.0,0.8924353637909789,29
2020-06-30,001570,금양,165180506250.0,0.88864500551727,30
2020-07-31,298050,효성첨단소재,591353136000.0,0.9817754783888117,1
2020-07-31,298040,효성중공업,404685383200.0,0.974740406863505,2
2020-07-31,034020,두산중공업,2657978169000.0,0.966188576164495,3
2020-07-31,285130,SK케미칼,3158435524000.0,0.9657336535920323,4
2020-07-31,011200,HMM,1921150779240.0,0.9509209619247442,5
2020-07-31,036930,주성엔지니어링,337261991880.0,0.9461353747935732,6
2020-07-31,033160,엠케이전자,216986505550.0,0.9307809470080076,7
2020-07-31,005070,코스모신소재,432869882000.0,0.9291298456707088,8
2020-07-31,278280,천보,1230000000000.0,0.9287675943628917,9
2020-07-31,001570,금양,193371312650.0,0.9244998176663765,10
2020-07-31,001440,대한전선,686034880209.0,0.9240157110857103,11
2020-07-31,249420,일동제약,379662395750.0,0.9229575551525928,12
2020-07-31,075580,세진중공업,267074131200.0,0.9210697493337838,13
2020-07-31,010060,OCI,1337949713100.0,0.9199090999303152,14
2020-07-31,298020,효성티앤씨,491191907000.0,0.9122383351972402,15
2020-07-31,090710,휴림로봇,63532595160.0,0.9104399450529976,16
2020-07-31,267260,현대일렉트릭,448786830750.0,0.9100953189349856,17
2020-07-31,001530,DI동일,179989457000.0,0.9000304828910006,18
2020-07-31,086520,에코프로,801873933300.0,0.8994988075606231,19
2020-07-31,007660,이수페타시스,176835085430.0,0.8892219295923658,20
2020-07-31,025900,동화기업,1000829828100.0,0.8835254986969902,21
2020-07-31,195870,해성디에스,351050000000.0,0.877369859180235,22
2020-07-31,011780,금호석유,2577566658600.0,0.8728455818013849,23
2020-07-31,007810,코리아써키트,382656166200.0,0.8702420322670094,24
2020-07-31,121600,나노신소재,330331739850.0,0.8681491117904959,25
2020-07-31,100790,미래에셋벤처투자,171813073905.0,0.8634984409860004,26
2020-07-31,196170,알테오젠,2662029690000.0,0.8621619372566692,27
2020-07-31,048410,현대바이오,445356874800.0,0.8618224456071464,28
2020-07-31,078600,대주전자재료,628795222400.0,0.8616274183301934,29
2020-07-31,112040,위메이드,619920000000.0,0.8540474819035949,30
2020-08-31,298050,효성첨단소재,609272928000.0,0.9786338025093028,1
2020-08-31,298040,효성중공업,411212566800.0,0.9626735170229931,2
2020-08-31,034020,두산중공업,4075566525800.0,0.9534917903672244,3
2020-08-31,285130,SK케미칼,4620239326000.0,0.9526989868705605,4
2020-08-31,001530,DI동일,216233909300.0,0.9398665737365581,5
2020-08-31,010060,OCI,1543054303700.0,0.9241982125966157,6
2020-08-31,249420,일동제약,439170608250.0,0.9233170602422811,7
2020-08-31,086520,에코프로,1040447996100.0,0.9232183758192334,8
2020-08-31,090710,휴림로봇,58964892240.0,0.9170777032521119,9
2020-08-31,036930,주성엔지니어링,315549846480.0,0.9128216926257421,10
2020-08-31,007660,이수페타시스,221611297260.0,0.910407520257425,11
2020-08-31,011780,금호석유,3062002945500.0,0.9099985809711619,12
2020-08-31,002710,TCC스틸,72565000000.0,0.901042748784312,13
2020-08-31,298020,효성티앤씨,424545604200.0,0.8994249935588173,14
2020-08-31,003030,세아제강지주,203148275850.0,0.892478813717859,15
2020-08-31,011200,HMM,1881943620480.0,0.8920712344669697,16
2020-08-31,033160,엠케이전자,223528812250.0,0.8863973031084748,17
2020-08-31,121600,나노신소재,475156985400.0,0.880359220156684,18
2020-08-31,001440,대한전선,591822849219.0,0.8783992425938205,19
2020-08-31,005070,코스모신소재,470892236500.0,0.8769236473770361,20
2020-08-31,048410,현대바이오,407645203950.0,0.8608558558577024,21
2020-08-31,075580,세진중공업,221410594400.0,0.8578565059261285,22
2020-08-31,001570,금양,189406980500.0,0.8560003840354758,23
2020-08-31,109610,에스와이,136671891720.0,0.8418630545171785,24
2020-08-31,100790,미래에셋벤처투자,171123061560.0,0.8241459764710453,25
2020-08-31,112040,위메이드,602280000000.0,0.8127048598760086,26
2020-08-31,033240,자화전자,214800000000.0,0.8111415188835404,27
2020-08-31,196170,알테오젠,5850307100000.0,0.8096168400155415,28
2020-08-31,067570,엔브이에이치코리아,157132378350.0,0.8019677594916257,29
2020-08-31,185750,종근당,2111822890000.0,0.801421210514257,30
2020-09-29,298050,효성첨단소재,624952746000.0,0.9684375325037723,1
2020-09-29,298040,효성중공업,526836962000.0,0.9485821525009075,2
2020-09-29,034020,두산중공업,3366777760500.0,0.9443171156295477,3
2020-09-29,285130,SK케미칼,3481323914000.0,0.938900073690566,4
2020-09-29,298020,효성티앤씨,556107137000.0,0.9354593775572057,5
2020-09-29,001530,DI동일,214754543900.0,0.9346304349160728,6
2020-09-29,002710,TCC스틸,80500000000.0,0.9326731537798921,7
2020-09-29,036930,주성엔지니어링,335814515520.0,0.9258422749194926,8
2020-09-29,010060,OCI,1359414147000.0,0.9231569867133624,9
2020-09-29,001440,대한전선,692886664281.0,0.922863136755679,10
2020-09-29,090710,휴림로봇,62785152864.0,0.9221216229649836,11
2020-09-29,011780,금호석유,3351446010000.0,0.919191521699257,12
2020-09-29,001570,금양,222883563100.0,0.9163214404145019,13
2020-09-29,011200,HMM,2355696788830.0,0.9094859442096168,14
2020-09-29,027360,아주IB투자,282495562500.0,0.9088234738959973,15
2020-09-29,171090,선익시스템,63085057950.0,0.9062497818024525,16
2020-09-29,249420,일동제약,401085352250.0,0.9035200056987053,17
2020-09-29,033160,엠케이전자,223528812250.0,0.898066724609518,18
2020-09-29,267260,현대일렉트릭,551521165500.0,0.8973356575828259,19
2020-09-29,003030,세아제강지주,173535428300.0,0.8957449470985864,20
2020-09-29,077970,STX엔진,138283513040.0,0.8928439078568738,21
2020-09-29,086520,에코프로,990745066350.0,0.8910061609189038,22
2020-09-29,195870,해성디에스,336600000000.0,0.8735860433088324,23
2020-09-29,067310,하나마이크론,265307900700.0,0.8708634734361596,24
2020-09-29,006110,삼아알미늄,91850000000.0,0.8706319478442269,25
2020-09-29,048410,현대바이오,396870440850.0,0.8696532319282512,26
2020-09-29,005070,코스모신소재,412396306500.0,0.8675369650394704,27
2020-09-29,007660,이수페타시스,185914132990.0,0.8662036680657723,28
2020-09-29,006650,대한유화,1082250000000.0,0.8646560941062164,29
2020-09-29,121600,나노신소재,373182655200.0,0.8559906527475412,30
2020-10-30,298020,효성티앤씨,618858526000.0,0.9603456823666866,1
2020-10-30,011200,HMM,2930735117310.0,0.9531167483643395,2
2020-10-30,298050,효성첨단소재,598073058000.0,0.9467375184443868,3
2020-10-30,090710,휴림로봇,118760275920.0,0.9375362567341796,4
2020-10-30,002710,TCC스틸,76475000000.0,0.9229890761942733,5
2020-10-30,011780,금호석유,4052202903000.0,0.911222239156695,6
2020-10-30,001440,대한전선,745987990839.0,0.910228375480959,7
2020-10-30,249420,일동제약,409416502000.0,0.908955609064484,8
2020-10-30,027360,아주IB투자,382409782500.0,0.8938491193837327,9
2020-10-30,001530,DI동일,206124912400.0,0.8937817719659124,10
2020-10-30,036930,주성엔지니어링,335332023400.0,0.8914184743169282,11
2020-10-30,034020,두산중공업,3480691513750.0,0.8905710843262448,12
2020-10-30,001570,금양,209669122600.0,0.8875129166112683,13
2020-10-30,003030,세아제강지주,185753316450.0,0.8665968484778288,14
2020-10-30,171090,선익시스템,54355741800.0,0.8660029486963405,15
2020-10-30,048410,현대바이오,393278853150.0,0.8584399530770972,16
2020-10-30,077970,STX엔진,139664047280.0,0.8465845338702818,17
2020-10-30,285130,SK케미칼,4062523016000.0,0.8453332841574308,18
2020-10-30,065350,신성델타테크,146662934700.0,0.8416617294112386,19
2020-10-30,010060,OCI,1473891127800.0,0.8382396873863274,20
2020-10-30,298040,효성중공업,549215877200.0,0.8311359868616314,21
2020-10-30,086520,에코프로,938833117500.0,0.8221537738081408,22
2020-10-30,195870,해성디에스,293250000000.0,0.8143103467032728,23
2020-10-30,267260,현대일렉트릭,540707025000.0,0.8126129404677166,24
2020-10-30,006650,대한유화,1261000000000.0,0.8125404322590482,25
2020-10-30,005070,코스모신소재,386073138000.0,0.8047075880228396,26
2020-10-30,006110,삼아알미늄,84810000000.0,0.799452332972391,27
2020-10-30,196170,알테오젠,4445523070000.0,0.7957991280037572,28
2020-10-30,033160,엠케이전자,197795739230.0,0.7889875311125956,29
2020-10-30,067310,하나마이크론,221992484250.0,0.7780613372775488,30
2020-11-30,298020,효성티앤씨,798457329000.0,0.9533078801253536,1
2020-11-30,298050,효성첨단소재,663032304000.0,0.9385629641950136,2
2020-11-30,001570,금양,227288376600.0,0.9195744041397479,3
2020-11-30,001440,대한전선,1318968433860.0,0.9141827112367257,4
2020-11-30,090710,휴림로봇,169835499480.0,0.9098626375430505,5
2020-11-30,036930,주성엔지니어링,375861361480.0,0.9077181135182398,6
2020-11-30,041510,에스엠,696509579700.0,0.8825264785222314,7
2020-11-30,048410,현대바이오,405849410100.0,0.8279271573330415,8
2020-11-30,027360,아주IB투자,496597462500.0,0.8228792088684139,9
2020-11-30,041190,우리기술투자,455280000000.0,0.8202335066159218,10
2020-11-30,001530,DI동일,216973592000.0,0.8008177890408642,11
2020-11-30,082740,HSD엔진,224370037020.0,0.7865620293971252,12
2020-11-30,077970,STX엔진,162442862240.0,0.7825709858433241,13
2020-11-30,068760,셀트리온제약,6778953584100.0,0.7802937502702518,14
2020-11-30,058430,포스코강판,93900000000.0,0.7596059106562666,15
2020-11-30,002710,TCC스틸,99245000000.0,0.7587301723459893,16
2020-11-30,067310,하나마이크론,255891954050.0,0.7404349109429014,17
2020-11-30,033500,동성화인텍,325083987950.0,0.7092171259387903,18
2020-11-30,063160,종근당바이오,352198760400.0,0.7057791797591745,19
2020-11-30,052020,에스티큐브,252195574700.0,0.7042778798925188,20
2020-11-30,053280,예스24,273480000000.0,0.7035985750316791,21
2020-11-30,204320,만도,2277420320000.0,0.6939765786585371,22
2020-11-30,006110,삼아알미늄,97130000000.0,0.681935981664347,23
2020-11-30,065350,신성델타테크,186066327960.0,0.6697017704789832,24
2020-11-30,001120,LG상사,740316000000.0,0.6617349348806677,25
2020-11-30,307950,현대오토에버,1688400000000.0,0.6496462033437991,26
2020-11-30,034020,두산중공업,4240115116750.0,0.6486263098783442,27
2020-11-30,061970,엘비세미콘,507901267200.0,0.6318602484264557,28
2020-11-30,002900,동양물산,215467883100.0,0.6181369501177771,29
2020-11-30,161000,애경유화,301816800000.0,0.6180976875631794,30
2020-12-30,048410,현대바이오,1048743608400.0,0.9281136516411587,1
2020-12-30,298020,효성티앤씨,913140902000.0,0.9250246699437419,2
2020-12-30,001570,금양,291598653700.0,0.9227344183296806,3
2020-12-30,298050,효성첨단소재,667512252000.0,0.9081839383932202,4
2020-12-30,036930,주성엔지니어링,396126030520.0,0.8902699742910611,5
2020-12-30,090710,휴림로봇,144090264840.0,0.8879083071713808,6
2020-12-30,001440,대한전선,1173368022330.0,0.8851288283649023,7
2020-12-30,041510,에스엠,697711904750.0,0.8418333226407879,8
2020-12-30,281740,레이크머티리얼즈,181416312480.0,0.8365032586210635,9
2020-12-30,041190,우리기술투자,409080000000.0,0.825623941168984,10
2020-12-30,001530,DI동일,359978914000.0,0.8122722585389488,11
2020-12-30,068760,셀트리온제약,8544417988200.0,0.8022841350325014,12
2020-12-30,082740,HSD엔진,276755992800.0,0.797404254403189,13
2020-12-30,005420,코스모화학,318552065000.0,0.7551190688076413,14
2020-12-30,130660,한전산업,155339000000.0,0.7547187926657977,15
2020-12-30,112610,씨에스윈드,3059571555000.0,0.7512397798041123,16
2020-12-30,063160,종근당바이오,438328363800.0,0.7504072319447299,17
2020-12-30,067310,하나마이크론,347923161050.0,0.7356986386765982,18
2020-12-30,058430,포스코강판,104400000000.0,0.7175865223262768,19
2020-12-30,052690,한전기술,682227000000.0,0.6936240433661808,20
2020-12-30,307950,현대오토에버,2593500000000.0,0.6760789276289284,21
2020-12-30,052020,에스티큐브,309927091800.0,0.6688789649388981,22
2020-12-30,077970,STX엔진,167504821120.0,0.6681472666381378,23
2020-12-30,000390,삼화페인트,372786389100.0,0.6664660213751841,24
2020-12-30,001120,LG상사,957372000000.0,0.6621124046960317,25
2020-12-30,033500,동성화인텍,323049012750.0,0.6345419465512938,26
2020-12-30,002710,TCC스틸,121670000000.0,0.6335203155598353,27
2020-12-30,007660,이수페타시스,164867250010.0,0.619703367885665,28
2020-12-30,003160,디아이,150397148375.0,0.6126344612306591,29
2020-12-30,204320,만도,2761078656000.0,0.557469099729535,30
2021-01-29,298050,효성첨단소재,1014708222000.0,0.9638498029636234,1
2021-01-29,298020,효성티앤씨,1296140759000.0,0.9532509930063912,2
2021-01-29,001570,금양,268693623500.0,0.8991600605313301,3
2021-01-29,036930,주성엔지니어링,457402529760.0,0.8914534094687219,4
2021-01-29,041510,에스엠,717646530600.0,0.8617969634800843,5
2021-01-29,281740,레이크머티리얼즈,195219727560.0,0.8560010860142032,6
2021-01-29,048410,현대바이오,817086201750.0,0.8556788172010379,7
2021-01-29,036580,팜스코,307045603480.0,0.8087650256290019,8
2021-01-29,204320,만도,3249432704000.0,0.7951295883088314,9
2021-01-29,067310,하나마이크론,329653297250.0,0.7922655315383514,10
2021-01-29,005420,코스모화학,319857606250.0,0.7767162790608734,11
2021-01-29,090710,휴림로봇,127937533570.0,0.7582125413331262,12
2021-01-29,001440,대한전선,946402674945.0,0.7315858309554419,13
2021-01-29,004140,동방,188717140080.0,0.7184918877411544,14
2021-01-29,307950,현대오토에버,2572500000000.0,0.6791426689557172,15
2021-01-29,130660,한전산업,147026000000.0,0.677630499603407,16
2021-01-29,033160,엠케이전자,226799965600.0,0.6742730411157043,17
2021-01-29,001530,DI동일,488190582000.0,0.6587956101321848,18
2021-01-29,001120,LG상사,1023264000000.0,0.6497294202420808,19
2021-01-29,247540,에코프로비엠,3859952961000.0,0.6399876049582568,20
2021-01-29,052690,한전기술,651651000000.0,0.639961296888691,21
2021-01-29,082740,HSD엔진,233595236780.0,0.6398820762031732,22
2021-01-29,306620,네온테크,149946716660.0,0.6398119382278689,23
2021-01-29,112610,씨에스윈드,2765714400000.0,0.6320467685334618,24
2021-01-29,298000,효성화학,526370790000.0,0.628855072635446,25
2021-01-29,195870,해성디에스,580550000000.0,0.6193447399620304,26
2021-01-29,007660,이수페타시스,139074501260.0,0.6111972897101416,27
2021-01-29,003160,디아이,164728185550.0,0.6041689637539506,28
2021-01-29,052020,에스티큐브,303850090000.0,0.5998324040799217,29
2021-01-29,058430,포스코강판,100800000000.0,0.5989039954070148,30
2021-02-26,298050,효성첨단소재,1310384790000.0,0.9755067273532256,1
2021-02-26,298020,효성티앤씨,1778677302000.0,0.9545281141835552,2
2021-02-26,281740,레이크머티리얼즈,241231111160.0,0.9101067991753734,3
2021-02-26,048410,현대바이오,1964598471900.0,0.906623591665577,4
2021-02-26,036930,주성엔지니어링,489729501800.0,0.8780273275574537,5
2021-02-26,041510,에스엠,704747655050.0,0.8580175923756594,6
2021-02-26,058430,포스코강판,196500000000.0,0.7731982166499503,7
2021-02-26,001570,금양,207026234500.0,0.7576694034811927,8
2021-02-26,036580,팜스코,264441189600.0,0.724103925222355,9
2021-02-26,307950,현대오토에버,2730000000000.0,0.710367121110821,10
2021-02-26,067310,하나마이크론,342472414250.0,0.6954289374301231,11
2021-02-26,171090,선익시스템,110241363750.0,0.6831070088794275,12
2021-02-26,067570,엔브이에이치코리아,200040466600.0,0.655286685571787,13
2021-02-26,005420,코스모화학,319857606250.0,0.6452585965321129,14
2021-02-26,001530,DI동일,406825485000.0,0.6448810107454617,15
2021-02-26,130660,한전산업,154198000000.0,0.6357678060454512,16
2021-02-26,052020,에스티큐브,317523344050.0,0.6328421250022501,17
2021-02-26,298000,효성화학,722563539000.0,0.6279660995534594,18
2021-02-26,033160,엠케이전자,247517270150.0,0.6195056185220518,19
2021-02-26,036030,KTH,410722753000.0,0.6138623487635746,20
2021-02-26,204320,만도,2934820000000.0,0.6133319746818943,21
2021-02-26,004140,동방,411687613350.0,0.6132963889106522,22
2021-02-26,041190,우리기술투자,378000000000.0,0.6014935291568557,23
2021-02-26,004090,한국석유,128091600000.0,0.5862446899898224,24
2021-02-26,035150,백산,164560000000.0,0.5862369282844724,25
2021-02-26,052690,한전기술,668850000000.0,0.5784015527965504,26
2021-02-26,105630,한세실업,824000000000.0,0.5678933094470253,27
2021-02-26,306620,네온테크,159992774600.0,0.5641389165276269,28
2021-02-26,001120,LG상사,1058148000000.0,0.5534284615317054,29
2021-02-26,007660,이수페타시스,138455475290.0,0.5425981260704731,30
2021-03-31,247540,에코프로비엠,3428732058000.0,0.7992936505751781,1
2021-03-31,281740,레이크머티리얼즈,236629972800.0,0.7865448560111507,2
2021-03-31,041510,에스엠,694194029600.0,0.745713944520563,3
2021-03-31,052020,에스티큐브,307287825150.0,0.7269172846364984,4
2021-03-31,048410,현대바이오,1551430604850.0,0.6894028050941216,5
2021-03-31,298000,효성화학,985748934000.0,0.6331526066874846,6
2021-03-31,298020,효성티앤씨,2479761786000.0,0.6252808400103871,7
2021-03-31,036930,주성엔지니어링,540391174400.0,0.6195509492077259,8
2021-03-31,094480,갤럭시아머니트리,326392252160.0,0.6025969468042814,9
2021-03-31,007660,이수페타시스,140725237180.0,0.6009911897841745,10
2021-03-31,052690,한전기술,858039000000.0,0.5878650104259303,11
2021-03-31,007390,네이처셀,611225356350.0,0.5666078874406434,12
2021-03-31,036580,팜스코,258931998150.0,0.5537506931888219,13
2021-03-31,171090,선익시스템,137689213500.0,0.5151569298587451,14
2021-03-31,033500,동성화인텍,380785432050.0,0.5128784844934351,15
2021-03-31,083650,비에이치아이,108420000000.0,0.5080720661761485,16
2021-03-31,058430,포스코강판,173700000000.0,0.49026441893467193,17
2021-03-31,033160,엠케이전자,245336501250.0,0.48359467128355604,18
2021-03-31,064260,다날,586066840000.0,0.43676325275939143,19
2021-03-31,298050,효성첨단소재,1704620214000.0,0.43389206534337726,20
2021-03-31,035150,백산,239580000000.0,0.426594310352961,21
2021-03-31,306620,네온테크,153295402640.0,0.4231301676343652,22
2021-03-31,060720,KH바텍,526744341750.0,0.4115243951562581,23
2021-03-31,036030,KTH,405365499700.0,0.4016712563828932,24
2021-03-31,020120,키다리스튜디오,457859039600.0,0.4013666702707558,25
2021-03-31,005420,코스모화학,298576575000.0,0.3990281102410206,26
2021-03-31,058610,에스피지,191813445000.0,0.3848260147809247,27
2021-03-31,066700,테라젠이텍스,288106582800.0,0.38254694643150206,28
